1696582211676790115	4	2
1696582211681984490	2	4
1696582211686993584	1	1
1696582211691976149	5	3
1696582211696964250	2	0
1696582211702002208	2	3
1696582211706901285	2	5
1696582211711929386	3	4
1696582211716792143	1	0
1696582211721815956	2	2
1696582211726945595	3	2
1696582211731911904	3	5
1696582211737014342	3	1
1696582211741799818	3	3
1696582211746990193	7	0
1696582211751911190	5	3
1696582211756975899	4	2
1696582211761949985	5	1
1696582211767018887	5	1
1696582211771984172	2	2
1696582211776975697	2	7
1696582211781923350	1	1
1696582211787001436	1	5
1696582211791954113	4	4
1696582211796918246	2	4
1696582211801903340	2	6
1696582211806909585	3	7
1696582211811893206	2	2
1696582211816833755	3	3
1696582211821971458	4	5
1696582211826793574	4	3
1696582211831975341	1	0
1696582211837048083	1	1
1696582211841926199	0	1
1696582211846883100	3	2
1696582211851901506	4	2
1696582211856782214	5	5
1696582211861974413	7	1
1696582211866923218	3	1
1696582211872018520	2	1
1696582211876783164	0	0
1696582211881993155	0	2
1696582211886971304	1	1
1696582211891931021	0	3
1696582211896879827	1	1
1696582211901755895	1	4
1696582211906945086	1	5
1696582211911991876	2	0
1696582211916961225	2	1
1696582211921968334	3	3
1696582211926908787	0	4
1696582211931924793	5	1
1696582211936783805	1	2
1696582211941967460	4	1
1696582211946946953	2	1
1696582211952003311	3	5
1696582211956793363	4	3
1696582211961967898	1	0
1696582211966962335	1	0
1696582211971854884	1	1
1696582211976955946	2	1
1696582211981918575	0	4
1696582211986951317	4	0
1696582211991982394	3	2
1696582211996970208	2	2
1696582212001927621	7	3
1696582212006928458	4	0
1696582212011886959	2	3
1696582212016898389	0	3
1696582212022131260	2	4
1696582212026964032	4	4
1696582212031975238	0	5
1696582212036941419	3	5
1696582212041947856	4	1
1696582212046938902	1	4
1696582212052214397	1	4
1696582212056904256	0	2
1696582212062061799	1	6
1696582212066986060	1	1
1696582212071922993	1	2
1696582212076922038	4	2
1696582212081944572	1	4
1696582212086951649	1	5
1696582212091888134	4	6
1696582212096778379	5	8
1696582212101944945	2	6
1696582212106877270	2	1
1696582212111925980	0	2
1696582212116899681	4	3
1696582212121780838	4	1
1696582212126954221	1	6
1696582212131890257	5	4
1696582212136966871	2	7
1696582212141768123	1	4
1696582212146930562	1	1
1696582212152081609	1	1
1696582212156882349	2	2
1696582212161770193	1	3
1696582212166968856	0	2
1696582212171979390	1	1
1696582212176904322	2	3
1696582212181927304	3	6
1696582212186967662	1	2
1696582212191771378	3	4
1696582212196804887	6	5
1696582212202234464	4	1
1696582212206948451	2	6
1696582212211957961	3	4
1696582212217027599	6	0
1696582212221954100	3	4
1696582212226902361	5	4
1696582212231945822	3	3
1696582212236941988	3	1
1696582212242070570	1	3
1696582212246768493	0	8
1696582212251904468	3	3
1696582212256971034	1	2
1696582212261934047	2	3
1696582212266855460	2	1
1696582212271928394	3	6
1696582212276773774	1	6
1696582212281954517	9	3
1696582212286936058	0	1
1696582212291931903	6	3
1696582212296932453	3	2
1696582212301933354	2	1
1696582212306915471	1	2
1696582212311950453	3	1
1696582212316935802	2	1
1696582212321908384	2	2
1696582212327044294	1	1
1696582212331771914	0	1
1696582212336934032	1	3
1696582212341950934	4	2
1696582212346778522	2	4
1696582212351944992	1	7
1696582212356966886	1	2
1696582212361771050	2	1
1696582212366820464	4	0
1696582212371944886	1	2
1696582212376939740	3	2
1696582212381877825	3	1
1696582212386963911	0	0
1696582212391778635	5	2
1696582212396981106	3	7
1696582212402052568	1	7
1696582212406937404	3	4
1696582212411948098	3	4
1696582212416868678	1	2
1696582212421798603	4	1
1696582212426925170	9	1
1696582212431889687	7	1
1696582212436886428	2	3
1696582212441945858	1	4
1696582212446765030	3	1
1696582212451944365	0	3
1696582212456956850	1	4
1696582212461858935	3	3
1696582212466930077	3	0
1696582212471940515	1	1
1696582212476925704	1	1
1696582212481972078	3	2
1696582212486945811	7	1
1696582212491929912	1	5
1696582212496932862	1	1
1696582212501936419	2	0
1696582212506925800	4	4
1696582212511951790	4	4
1696582212516911347	1	2
1696582212521958009	2	5
1696582212526770877	4	2
1696582212531944004	0	4
1696582212536915401	2	3
1696582212541940335	2	1
1696582212546923220	5	4
1696582212551937593	4	4
1696582212556932159	0	0
1696582212561987493	4	1
1696582212566957322	4	2
1696582212571942959	4	1
1696582212576922676	3	4
1696582212581955930	4	3
1696582212586904735	6	2
1696582212591866884	4	0
1696582212596937130	5	2
1696582212601849039	5	3
1696582212606742964	0	3
1696582212612015131	0	4
1696582212616906624	1	2
1696582212622058534	1	8
1696582212626926155	3	4
1696582212632041873	1	1
1696582212636757076	3	2
1696582212641957659	1	1
1696582212646928416	6	2
1696582212652030406	4	0
1696582212656941867	1	0
1696582212661773135	2	3
1696582212666936566	0	4
1696582212671913851	1	1
1696582212676884513	1	1
1696582212681930758	4	3
1696582212686753450	3	0
1696582212692060082	5	1
1696582212696937719	8	3
1696582212701957884	7	3
1696582212706907841	5	2
1696582212711916647	4	2
1696582212716756779	3	4
1696582212721936402	3	2
1696582212726908951	2	0
1696582212731884764	2	2
1696582212736762945	5	1
1696582212741932903	1	2
1696582212746757259	8	4
1696582212751952274	4	3
1696582212756950648	2	2
1696582212761888253	1	1
1696582212766877090	4	2
1696582212771976456	0	3
1696582212776921453	0	3
1696582212781973203	0	4
1696582212786940920	2	4
1696582212791917693	3	2
1696582212796940675	1	2
1696582212801927880	1	5
1696582212806851693	5	1
1696582212811753522	6	1
1696582212816754679	4	3
1696582212821749789	1	1
1696582212826943172	2	2
1696582212831908393	1	0
1696582212836867694	6	4
1696582212841863859	2	1
1696582212846859513	3	3
1696582212851842686	0	0
1696582212857058245	2	1
1696582212861754024	0	0
1696582212866943567	1	5
1696582212871977653	3	4
1696582212876866777	0	0
1696582212881920895	2	2
1696582212886903620	4	4
1696582212891761097	6	3
1696582212896940464	0	1
1696582212901934741	4	4
1696582212906871610	1	2
1696582212911898719	1	2
1696582212916842308	0	1
1696582212921924971	2	3
1696582212926891440	0	3
1696582212931894997	0	1
1696582212936874490	4	3
1696582212941885568	4	6
1696582212946768612	1	3
1696582212951971403	6	3
1696582212956865136	10	0
1696582212961937206	1	8
1696582212966927355	1	5
1696582212971914817	2	1
1696582212976744389	0	4
1696582212981928620	0	5
1696582212986922737	3	1
1696582212991929398	2	3
1696582212996922428	0	2
1696582213001960994	1	3
1696582213006926055	3	0
1696582213011878796	2	1
1696582213016743056	1	0
1696582213021922967	0	1
1696582213026861404	1	3
1696582213031939330	5	2
1696582213036924391	3	1
1696582213041930253	1	3
1696582213046875314	2	2
1696582213051895639	3	3
1696582213056748828	4	5
1696582213061891746	5	1
1696582213066869095	4	4
1696582213071940525	0	3
1696582213076908787	4	3
1696582213081914040	0	3
1696582213086899325	6	4
1696582213091895715	2	2
1696582213096937704	3	5
1696582213101877645	1	3
1696582213106866131	5	3
1696582213111749367	6	1
1696582213116933534	4	0
1696582213121895971	3	5
1696582213126902729	1	5
1696582213131937006	1	3
1696582213136789651	6	3
1696582213141726200	4	1
1696582213146880638	0	2
1696582213151915716	3	2
1696582213156879657	7	2
1696582213161744717	2	2
1696582213166732115	0	6
1696582213171937882	1	6
1696582213176905407	3	4
1696582213181865860	0	4
1696582213186869578	6	1
1696582213191742286	5	3
1696582213196924437	1	4
1696582213201912346	0	3
1696582213206992576	0	2
1696582213211817828	6	4
1696582213216963595	0	2
1696582213221741903	2	1
1696582213227019990	1	2
1696582213231749017	5	3
1696582213236942240	2	2
1696582213241932134	0	4
1696582213246931211	4	4
1696582213251875056	4	2
1696582213256821173	1	2
1696582213261931643	6	1
1696582213266774784	3	7
1696582213271732709	3	2
1696582213276960204	1	8
1696582213281909617	3	5
1696582213286928598	1	1
1696582213291935068	2	2
1696582213296915233	4	2
1696582213301900838	4	1
1696582213306884972	2	6
1696582213311733968	2	6
1696582213316927959	0	4
1696582213321834268	3	1
1696582213326964162	2	5
1696582213331847399	1	4
1696582213336726859	0	1
1696582213341907666	1	2
1696582213346907831	4	1
1696582213351880541	3	7
1696582213356876226	3	2
1696582213361721446	2	3
1696582213366874221	9	1
1696582213371923219	3	0
1696582213376920728	5	1
1696582213381838525	7	4
1696582213386732737	4	1
1696582213391917064	3	1
1696582213396892301	2	6
1696582213401886323	4	9
1696582213406911192	0	5
1696582213411832573	4	1
1696582213416730530	0	1
1696582213421916297	2	2
1696582213426827373	0	1
1696582213431845139	2	2
1696582213436801496	4	4
1696582213441912414	0	3
1696582213446932932	2	2
1696582213451885641	2	7
1696582213456892271	5	6
1696582213461849492	9	0
1696582213466921786	6	1
1696582213471917471	1	2
1696582213476888772	0	1
1696582213481889354	1	1
1696582213486941135	1	2
1696582213491869556	3	4
1696582213496885978	0	1
1696582213501864255	2	0
1696582213506882885	0	0
1696582213511882474	4	4
1696582213516861647	2	1
1696582213521886869	5	2
1696582213526977627	1	2
1696582213531860416	3	1
1696582213536848357	2	3
1696582213541740234	1	1
1696582213546972017	3	7
1696582213551884789	4	6
1696582213556870651	1	0
1696582213561928129	5	0
1696582213566888966	7	0
1696582213571709162	3	8
1696582213577129778	1	6
1696582213581908982	3	3
1696582213587039837	5	1
1696582213591891009	3	0
1696582213596813542	0	2
1696582213601840011	4	3
1696582213606939858	4	4
1696582213611718581	1	3
1696582213616913852	4	1
1696582213621901282	0	4
1696582213626953255	0	6
1696582213631869068	0	2
1696582213636901074	3	2
1696582213641742838	5	2
1696582213646928477	2	5
1696582213651887586	3	0
1696582213656817351	1	1
1696582213661758540	0	5
1696582213666882578	2	5
1696582213671719286	2	4
1696582213676909501	3	6
1696582213681897251	1	2
1696582213686908904	0	5
1696582213691864493	2	5
1696582213696823954	3	2
1696582213701735799	0	1
1696582213706718396	2	1
1696582213711906723	2	3
1696582213716897961	2	1
1696582213721907694	3	1
1696582213726906995	0	3
1696582213731901209	1	1
1696582213736894366	2	4
1696582213741915428	2	0
1696582213746870793	5	7
1696582213751710157	7	3
1696582213756715091	7	1
1696582213761860377	2	2
1696582213766892159	0	1
1696582213771843268	1	3
1696582213776843273	5	2
1696582213781724462	5	4
1696582213786911221	1	2
1696582213791865338	1	4
1696582213796782974	3	4
1696582213801897509	2	2
1696582213806841642	3	3
1696582213811717038	1	0
1696582213816909013	5	2
1696582213821901114	2	8
1696582213826957504	3	2
1696582213831889861	2	1
1696582213836912683	1	2
1696582213841883184	0	4
1696582213846677492	1	2
1696582213851914459	1	2
1696582213857029857	1	1
1696582213861934694	6	3
1696582213866902507	2	1
1696582213871856464	4	4
1696582213876864182	1	3
1696582213881820187	6	3
1696582213886916961	3	0
1696582213891813958	1	0
1696582213896858315	1	2
1696582213901894865	1	3
1696582213906848758	1	4
1696582213911822075	3	1
1696582213916815521	4	4
1696582213921855463	5	7
1696582213926819020	0	7
1696582213931838449	6	0
1696582213936851287	3	0
1696582213941861596	2	1
1696582213946896866	6	7
1696582213951892231	7	5
1696582213956872685	1	1
1696582213961903538	0	2
1696582213966897656	2	2
1696582213971847709	0	3
1696582213976705985	0	2
1696582213981928424	0	2
1696582213986859565	2	1
1696582213991877875	1	2
1696582213996848088	2	0
1696582214001899838	1	2
1696582214006751490	3	1
1696582214011707975	2	1
1696582214016899534	1	3
1696582214021881107	0	5
1696582214026743224	3	0
1696582214031862846	5	1
1696582214036701474	5	0
1696582214041697640	3	7
1696582214046839854	2	6
1696582214051860564	1	2
1696582214056822681	2	2
1696582214061700477	7	3
1696582214066900612	2	4
1696582214071883017	0	2
1696582214076847311	1	2
1696582214081844724	3	1
1696582214086952762	6	2
1696582214091848287	6	6
1696582214096908325	4	7
1696582214101920266	1	2
1696582214106692334	2	6
1696582214111875733	5	4
1696582214116824442	4	3
1696582214121844383	1	1
1696582214126825093	1	10
1696582214131848170	1	5
1696582214136785263	1	3
1696582214141912758	3	3
1696582214147555136	2	2
1696582214151834784	5	1
1696582214156861797	1	2
1696582214161859787	2	1
1696582214166895665	2	3
1696582214171848502	4	3
1696582214176886683	4	2
1696582214181891681	0	1
1696582214186896966	1	4
1696582214191881644	2	2
1696582214196883921	1	3
1696582214201916279	1	3
1696582214206871228	2	4
1696582214211906145	1	3
1696582214216833030	0	0
1696582214221864012	3	2
1696582214226834225	0	1
1696582214231710902	3	1
1696582214236878588	1	0
1696582214241899522	5	4
1696582214246863655	0	1
1696582214251825868	4	0
1696582214256872498	2	3
1696582214261918808	0	0
1696582214266879677	0	0
1696582214271955811	1	2
1696582214276890600	2	5
1696582214281868973	5	3
1696582214286835666	3	2
1696582214291840600	3	2
1696582214296821213	4	0
1696582214301954659	0	2
1696582214306882216	4	0
1696582214311819309	1	3
1696582214316867891	3	2
1696582214321883993	1	2
1696582214326824926	2	3
1696582214331798499	4	1
1696582214336848585	5	1
1696582214341889550	3	2
1696582214346975860	3	1
1696582214352092731	3	3
1696582214356926079	0	2
1696582214361898436	2	4
1696582214366881993	1	3
1696582214371826414	0	0
1696582214376924757	2	2
1696582214381880858	1	4
1696582214386896127	1	0
1696582214391952069	2	5
1696582214396814953	1	6
1696582214401815759	2	4
1696582214406696915	2	1
1696582214411861978	2	2
1696582214416856351	3	4
1696582214421974118	0	4
1696582214426876074	7	0
1696582214431872208	10	3
1696582214436695828	6	1
1696582214441918491	1	2
1696582214446884800	2	1
1696582214451916326	0	3
1696582214456825675	2	3
1696582214461705391	3	0
1696582214466871862	5	2
1696582214471772666	6	0
1696582214476830944	3	2
1696582214482046055	1	2
1696582214486862731	1	3
1696582214491673199	1	3
1696582214496883926	0	6
1696582214501844860	3	3
1696582214506824417	2	1
1696582214511803558	4	3
1696582214516804939	5	3
1696582214521674128	8	3
1696582214526836631	4	1
1696582214531753979	3	6
1696582214536760577	5	3
1696582214541814663	4	2
1696582214546773868	3	2
1696582214551863698	4	6
1696582214556822711	6	3
1696582214561869597	5	0
1696582214566875330	2	4
1696582214571818215	4	1
1696582214576771852	0	5
1696582214581690097	6	2
1696582214586855384	5	1
1696582214591832605	1	5
1696582214596798562	6	3
1696582214601861800	5	3
1696582214606812141	0	4
1696582214611683410	1	1
1696582214616810584	1	5
1696582214621814205	1	2
1696582214626924676	2	1
1696582214631728456	4	3
1696582214636859246	3	1
1696582214641808563	0	5
1696582214646695128	2	2
1696582214651795582	1	2
1696582214656673954	1	6
1696582214661849801	0	6
1696582214666997104	1	1
1696582214671879924	4	2
1696582214676878618	2	3
1696582214681843551	4	0
1696582214686874404	3	2
1696582214691828617	3	7
1696582214696679982	3	5
1696582214701852468	5	7
1696582214706789721	2	4
1696582214711886688	6	0
1696582214716841029	7	5
1696582214721826314	3	3
1696582214726862032	4	1
1696582214731851157	4	1
1696582214736774266	1	1
1696582214741835520	1	2
1696582214746784485	3	3
1696582214751676713	4	4
1696582214756750351	0	6
1696582214761872950	1	10
1696582214766844411	1	5
1696582214771799616	3	2
1696582214776758053	2	4
1696582214781667978	2	2
1696582214786851505	1	3
1696582214791876758	3	3
1696582214796825627	0	2
1696582214801777408	0	3
1696582214806651013	1	2
1696582214811829644	1	4
1696582214816812817	2	4
1696582214821825302	2	1
1696582214826855932	1	1
1696582214831847873	1	2
1696582214836852775	4	4
1696582214841844588	1	3
1696582214846769617	3	0
1696582214851771671	5	2
1696582214856793628	0	1
1696582214861676673	1	1
1696582214866860680	0	4
1696582214871766092	5	5
1696582214876797970	6	0
1696582214881684150	1	0
1696582214886867197	1	1
1696582214891816226	1	2
1696582214896812584	0	3
1696582214901879310	0	3
1696582214906689938	4	3
1696582214911772568	7	1
1696582214916794173	3	0
1696582214921685154	1	1
1696582214926850921	0	1
1696582214931797998	1	3
1696582214936840211	1	2
1696582214941786904	2	2
1696582214946767870	5	2
1696582214951675842	1	3
1696582214956805225	1	4
1696582214961832494	4	2
1696582214966868308	6	3
1696582214971873721	4	4
1696582214976874271	3	0
1696582214981882468	2	3
1696582214986838954	3	2
1696582214991839887	2	2
1696582214996777588	3	3
1696582215001814426	3	2
1696582215006692670	2	2
1696582215011736036	1	1
1696582215016765481	3	3
1696582215021860048	0	1
1696582215026823861	2	4
1696582215031660985	1	0
1696582215036819520	2	0
1696582215041849317	3	5
1696582215046800362	2	1
1696582215051797936	4	1
1696582215056673332	7	0
1696582215061785562	1	1
1696582215066897313	3	4
1696582215071798533	1	5
1696582215076673546	6	4
1696582215081962865	2	1
1696582215086679669	0	2
1696582215091805595	3	1
1696582215096854721	1	2
1696582215101816934	5	3
1696582215106794923	4	3
1696582215111707824	2	3
1696582215116863383	1	4
1696582215121800540	0	2
1696582215126858177	2	6
1696582215131793606	0	9
1696582215136924429	0	1
1696582215141656752	1	2
1696582215146861431	4	0
1696582215151803676	0	5
1696582215156815682	4	2
1696582215161804135	2	3
1696582215166669515	5	2
1696582215171824722	6	1
1696582215176815575	6	8
1696582215181912894	5	3
1696582215186666497	4	1
1696582215191845352	2	5
1696582215196845741	1	3
1696582215201865299	1	2
1696582215206710999	3	2
1696582215211787357	10	1
1696582215216823299	10	0
1696582215221669767	2	1
1696582215226916910	0	2
1696582215231665874	0	1
1696582215236781048	1	5
1696582215241846718	3	7
1696582215246847684	6	4
1696582215251820105	2	1
1696582215256796686	1	7
1696582215261692563	0	3
1696582215266764953	0	0
1696582215271677149	1	2
1696582215276756771	1	3
1696582215281720713	3	1
1696582215286815375	0	1
1696582215292104310	2	2
1696582215296804889	0	2
1696582215301774623	1	4
1696582215306826532	1	1
1696582215311663369	2	0
1696582215316775695	3	2
1696582215321810805	3	3
1696582215326805274	1	2
1696582215331880832	2	2
1696582215336777637	2	3
1696582215341675977	3	3
1696582215346811344	2	2
1696582215351891542	2	0
1696582215356803291	0	3
1696582215361818848	1	6
1696582215366803461	3	2
1696582215371673194	7	2
1696582215376859729	2	3
1696582215381706965	5	0
1696582215386884732	1	5
1696582215391845633	1	6
1696582215396793510	1	2
1696582215401786059	3	5
1696582215406720880	2	6
1696582215411654997	0	1
1696582215416741019	1	3
1696582215421662464	4	1
1696582215427014632	2	5
1696582215431844748	1	2
1696582215436833234	0	2
1696582215441804087	1	1
1696582215446821020	0	4
1696582215451792193	4	3
1696582215456758471	8	4
1696582215461785772	5	1
1696582215466761682	5	3
1696582215471755703	1	2
1696582215476805117	7	3
1696582215481834946	8	2
1696582215486637222	3	4
1696582215491807469	2	2
1696582215496801010	1	2
1696582215501649175	0	4
1696582215506846174	1	1
1696582215511795587	2	3
1696582215516854216	0	1
1696582215521830862	1	3
1696582215526819059	1	1
1696582215531802904	4	5
1696582215536923423	7	3
1696582215541847748	7	1
1696582215546823977	5	2
1696582215551650893	3	3
1696582215556857620	1	2
1696582215561836089	2	0
1696582215566879743	6	4
1696582215571840804	6	0
1696582215576658568	1	0
1696582215581830799	3	1
1696582215586654067	1	0
1696582215591848890	0	1
1696582215596850175	3	3
1696582215601836965	3	5
1696582215606829866	2	4
1696582215611831119	1	0
1696582215616850133	9	0
1696582215621803130	3	0
1696582215626804991	1	2
1696582215631651204	0	2
1696582215636930635	3	1
1696582215641826960	2	1
1696582215646738165	3	2
1696582215651775482	1	1
1696582215656835136	1	0
1696582215661863718	4	1
1696582215666857099	8	2
1696582215671639567	2	4
1696582215676888950	2	4
1696582215681859963	1	4
1696582215686767200	7	2
1696582215691819718	1	1
1696582215696648586	4	1
1696582215701867665	3	3
1696582215706840918	4	5
1696582215711767707	1	6
1696582215716807905	2	4
1696582215721835495	2	3
1696582215726809516	1	4
1696582215731821617	2	4
1696582215736761014	3	2
1696582215741838492	1	1
1696582215746816802	0	2
1696582215751812999	5	1
1696582215756835405	2	1
1696582215761834194	2	4
1696582215766833047	6	1
1696582215771822973	5	4
1696582215776758562	1	5
1696582215781662118	5	3
1696582215786854093	3	6
1696582215791639249	3	2
1696582215796673079	5	4
1696582215801836925	2	2
1696582215806834851	2	1
1696582215811825832	3	3
1696582215816815534	2	3
1696582215821837075	1	0
1696582215826836409	0	1
1696582215831824222	4	3
1696582215836793123	6	3
1696582215841800553	0	2
1696582215846829838	2	2
1696582215851827444	3	2
1696582215856812345	4	0
1696582215861762046	4	6
1696582215866762275	2	7
1696582215871769609	1	3
1696582215876810287	0	0
1696582215881839348	1	1
1696582215886828634	3	2
1696582215891826431	4	2
1696582215896802820	1	5
1696582215901836842	2	1
1696582215906808303	5	4
1696582215911779252	3	1
1696582215916830490	4	2
1696582215921818655	3	2
1696582215926833925	0	3
